(714, 11, 'Музыка', 6, datetime.date(2019, 6, 8), 'Стр. 58, №23')
(715, 5, 'Естествознание', 6, datetime.date(2019, 7, 12), 'Стр. 139, №60')
(716, 27, 'Физкультура', 6, datetime.date(2019, 12, 22), 'Стр. 7, №36')
(717, 39, 'Русский язык', 6, datetime.date(2020, 6, 22), 'Стр. 99, №26')
(718, 27, 'Естествознание', 6, datetime.date(2020, 8, 22), 'Стр. 123, №61')
(719, 37, 'Русский язык', 6, datetime.date(2019, 2, 2), 'Стр. 127, №11')
(720, 5, 'Математика', 6, datetime.date(2020, 6, 16), 'Стр. 26, №6')
(721, 6, 'Математика', 7, datetime.date(2020, 9, 16), 'Стр. 9, №63')
(722, 33, 'Математика', 7, datetime.date(2020, 1, 6), 'Стр. 68, №41')
(723, 5, 'Чтение', 7, datetime.date(2020, 12, 10), 'Стр. 23, №54')
(724, 22, 'Русский язык', 7, datetime.date(2019, 8, 1), 'Стр. 3, №39')
(725, 41, 'Физкультура', 7, datetime.date(2020, 7, 15), 'Стр. 93, №90')
(726, 26, 'Русский язык', 7, datetime.date(2019, 8, 6), 'Стр. 92, №43')
(727, 16, 'Русский язык', 7, datetime.date(2019, 3, 11), 'Стр. 75, №72')
(728, 32, 'Чтение', 7, datetime.date(2020, 11, 16), 'Стр. 80, №3')
(729, 16, 'Физкультура', 7, datetime.date(2019, 2, 5), 'Стр. 72, №77')
(730, 7, 'Чтение', 7, datetime.date(2020, 5, 18), 'Стр. 128, №80')
(731, 19, 'Музыка', 7, datetime.date(2019, 7, 8), 'Стр. 142, №65')
(732, 44, 'Математика', 7, datetime.date(2020, 8, 22), 'Стр. 106, №44')
(733, 21, 'Математика', 7, datetime.date(2020, 5, 28), 'Стр. 82, №15')
(734, 12, 'Чтение', 7, datetime.date(2020, 9, 28), 'Стр. 93, №3')
(735, 15, 'Русский язык', 7, datetime.date(2019, 10, 22), 'Стр. 17, №14')
(736, 25, 'Естествознание', 7, datetime.date(2019, 5, 28), 'Стр. 69, №3')
(737, 7, 'Чтение', 7, datetime.date(2020, 9, 11), 'Стр. 13, №87')
(738, 7, 'Естествознание', 7, datetime.date(2020, 6, 4), 'Стр. 83, №71')
(739, 20, 'Чтение', 7, datetime.date(2019, 6, 16), 'Стр. 99, №57')
(740, 15, 'Физкультура', 7, datetime.date(2019, 10, 27), 'Стр. 128, №77')
(741, 11, 'Физкультура', 7, datetime.date(2019, 7, 19), 'Стр. 132, №88')
(742, 39, 'Русский язык', 7, datetime.date(2019, 10, 22), 'Стр. 91, №79')
(743, 21, 'Математика', 7, datetime.date(2019, 9, 6), 'Стр. 109, №9')
(744, 23, 'Математика', 7, datetime.date(2019, 9, 20), 'Стр. 63, №18')
(745, 20, 'Русский язык', 7, datetime.date(2020, 12, 2), 'Стр. 143, №75')
(746, 20, 'Русский язык', 7, datetime.date(2019, 10, 8), 'Стр. 76, №60')
(747, 39, 'Русский язык', 7, datetime.date(2020, 9, 15), 'Стр. 63, №36')
(748, 28, 'Естествознание', 7, datetime.date(2019, 10, 15), 'Стр. 144, №87')
(749, 37, 'Физкультура', 7, datetime.date(2019, 3, 5), 'Стр. 125, №13')
(750, 25, 'Физкультура', 7, datetime.date(2019, 8, 2), 'Стр. 132, №17')
(751, 33, 'Музыка', 7, datetime.date(2019, 6, 9), 'Стр. 130, №35')
(752, 26, 'Русский язык', 7, datetime.date(2020, 6, 20), 'Стр. 123, №89')
(753, 1, 'Музыка', 7, datetime.date(2020, 11, 23), 'Стр. 96, №16')
(754, 44, 'Русский язык', 7, datetime.date(2020, 10, 28), 'Стр. 54, №20')
(755, 17, 'Математика', 7, datetime.date(2019, 5, 1), 'Стр. 25, №71')
(756, 3, 'Русский язык', 7, datetime.date(2020, 5, 24), 'Стр. 142, №15')
(757, 37, 'Русский язык', 7, datetime.date(2019, 3, 24), 'Стр. 82, №57')
(758, 15, 'Математика', 7, datetime.date(2019, 3, 25), 'Стр. 9, №32')
(759, 24, 'Физкультура', 7, datetime.date(2020, 4, 18), 'Стр. 124, №51')
(760, 15, 'Русский язык', 7, datetime.date(2020, 12, 3), 'Стр. 57, №72')
(761, 11, 'Физкультура', 7, datetime.date(2019, 5, 6), 'Стр. 108, №65')
(762, 43, 'Математика', 7, datetime.date(2019, 10, 20), 'Стр. 51, №83')
(763, 21, 'Физкультура', 7, datetime.date(2020, 7, 11), 'Стр. 142, №70')
(764, 12, 'Музыка', 7, datetime.date(2019, 3, 7), 'Стр. 136, №18')
(765, 19, 'Физкультура', 7, datetime.date(2020, 6, 5), 'Стр. 148, №50')
(766, 41, 'Музыка', 7, datetime.date(2020, 5, 6), 'Стр. 99, №55')
(767, 28, 'Физкультура', 7, datetime.date(2020, 7, 28), 'Стр. 78, №53')
(768, 41, 'Математика', 7, datetime.date(2020, 3, 12), 'Стр. 29, №69')
(769, 31, 'Математика', 7, datetime.date(2020, 1, 16), 'Стр. 146, №27')
(770, 23, 'Музыка', 7, datetime.date(2019, 10, 23), 'Стр. 122, №68')
(771, 14, 'Физкультура', 7, datetime.date(2020, 9, 14), 'Стр. 33, №38')
(772, 17, 'Математика', 7, datetime.date(2020, 11, 9), 'Стр. 6, №8')
(773, 10, 'Чтение', 7, datetime.date(2019, 5, 11), 'Стр. 94, №1')
(774, 43, 'Физкультура', 7, datetime.date(2019, 9, 17), 'Стр. 78, №35')
(775, 7, 'Физкультура', 7, datetime.date(2020, 11, 23), 'Стр. 141, №40')
(776, 41, 'Музыка', 7, datetime.date(2020, 5, 28), 'Стр. 28, №70')
(777, 15, 'Русский язык', 7, datetime.date(2019, 10, 7), 'Стр. 149, №68')
(778, 46, 'Физкультура', 7, datetime.date(2019, 3, 23), 'Стр. 146, №39')
(779, 9, 'Музыка', 7, datetime.date(2019, 12, 17), 'Стр. 12, №39')
(780, 16, 'Чтение', 7, datetime.date(2020, 9, 1), 'Стр. 139, №14')
(781, 43, 'Естествознание', 7, datetime.date(2019, 12, 19), 'Стр. 5, №82')
(782, 26, 'Естествознание', 7, datetime.date(2020, 6, 5), 'Стр. 39, №6')
(783, 21, 'Математика', 7, datetime.date(2019, 8, 26), 'Стр. 122, №25')
(784, 4, 'Естествознание', 7, datetime.date(2019, 9, 19), 'Стр. 103, №89')
(785, 20, 'Русский язык', 7, datetime.date(2020, 7, 11), 'Стр. 100, №9')
(786, 8, 'Естествознание', 7, datetime.date(2020, 12, 27), 'Стр. 15, №5')
(787, 26, 'Математика', 7, datetime.date(2020, 2, 7), 'Стр. 145, №6')
(2423, 45, 'ОБЖ', 21, datetime.date(2019, 3, 6), 'Стр. 14, №87')
(788, 47, 'Музыка', 7, datetime.date(2019, 1, 26), 'Стр. 102, №90')
(789, 23, 'Математика', 7, datetime.date(2019, 1, 3), 'Стр. 134, №46')
(790, 18, 'Музыка', 7, datetime.date(2020, 12, 9), 'Стр. 147, №63')
(791, 47, 'Физкультура', 7, datetime.date(2020, 5, 11), 'Стр. 93, №21')
(792, 15, 'Математика', 7, datetime.date(2019, 5, 10), 'Стр. 47, №82')
(793, 25, 'Физкультура', 7, datetime.date(2020, 8, 2), 'Стр. 85, №44')
(794, 5, 'Чтение', 7, datetime.date(2019, 1, 1), 'Стр. 103, №15')
(795, 36, 'Физкультура', 7, datetime.date(2020, 2, 23), 'Стр. 10, №41')
(796, 8, 'Физкультура', 7, datetime.date(2020, 8, 27), 'Стр. 102, №90')
(797, 17, 'Математика', 7, datetime.date(2020, 11, 19), 'Стр. 93, №37')
(798, 22, 'Естествознание', 7, datetime.date(2020, 2, 4), 'Стр. 103, №28')
(799, 20, 'Чтение', 7, datetime.date(2019, 3, 6), 'Стр. 54, №57')
(800, 22, 'Чтение', 7, datetime.date(2020, 7, 14), 'Стр. 39, №46')
(801, 18, 'Русский язык', 7, datetime.date(2019, 9, 11), 'Стр. 90, №24')
(802, 34, 'Естествознание', 7, datetime.date(2020, 10, 24), 'Стр. 13, №61')
(803, 36, 'Физкультура', 7, datetime.date(2020, 6, 12), 'Стр. 48, №68')
(804, 28, 'Математика', 7, datetime.date(2020, 2, 12), 'Стр. 64, №5')
(805, 23, 'Естествознание', 7, datetime.date(2019, 12, 17), 'Стр. 23, №58')
(806, 32, 'Естествознание', 7, datetime.date(2020, 2, 6), 'Стр. 43, №72')
(807, 45, 'Математика', 7, datetime.date(2019, 2, 25), 'Стр. 78, №68')
(808, 4, 'Физкультура', 7, datetime.date(2020, 7, 15), 'Стр. 145, №4')
(809, 31, 'Русский язык', 7, datetime.date(2019, 4, 3), 'Стр. 63, №29')
(810, 32, 'Математика', 7, datetime.date(2019, 3, 8), 'Стр. 120, №58')
(811, 15, 'Музыка', 7, datetime.date(2020, 5, 14), 'Стр. 81, №11')
(812, 30, 'Естествознание', 7, datetime.date(2020, 9, 5), 'Стр. 136, №37')
(813, 25, 'Музыка', 7, datetime.date(2020, 1, 27), 'Стр. 96, №64')
(814, 30, 'Русский язык', 7, datetime.date(2019, 9, 11), 'Стр. 117, №29')
(815, 34, 'Чтение', 7, datetime.date(2019, 6, 14), 'Стр. 109, №75')
(816, 25, 'Математика', 7, datetime.date(2020, 9, 14), 'Стр. 87, №47')
(817, 9, 'Физкультура', 7, datetime.date(2020, 9, 1), 'Стр. 73, №33')
(818, 31, 'Естествознание', 7, datetime.date(2020, 3, 27), 'Стр. 62, №80')
(819, 17, 'Математика', 7, datetime.date(2019, 9, 3), 'Стр. 16, №59')
(820, 14, 'Музыка', 7, datetime.date(2020, 4, 21), 'Стр. 5, №44')
(821, 22, 'Чтение', 7, datetime.date(2019, 8, 23), 'Стр. 30, №7')
(822, 31, 'Физкультура', 7, datetime.date(2019, 2, 27), 'Стр. 133, №58')
(823, 17, 'Музыка', 7, datetime.date(2019, 3, 8), 'Стр. 27, №23')
(824, 29, 'Математика', 7, datetime.date(2019, 1, 18), 'Стр. 104, №38')
(825, 39, 'Русский язык', 7, datetime.date(2019, 7, 10), 'Стр. 123, №28')
(826, 23, 'Математика', 7, datetime.date(2020, 6, 9), 'Стр. 106, №27')
(827, 14, 'Математика', 7, datetime.date(2019, 4, 4), 'Стр. 134, №7')
(828, 47, 'Естествознание', 7, datetime.date(2019, 4, 21), 'Стр. 7, №59')
(829, 14, 'Чтение', 7, datetime.date(2019, 10, 21), 'Стр. 103, №22')
(830, 39, 'Музыка', 7, datetime.date(2019, 1, 2), 'Стр. 106, №7')
(831, 18, 'Музыка', 7, datetime.date(2019, 6, 18), 'Стр. 22, №90')
(832, 21, 'Русский язык', 7, datetime.date(2020, 10, 9), 'Стр. 119, №90')
(833, 6, 'Чтение', 7, datetime.date(2020, 7, 18), 'Стр. 108, №78')
(834, 38, 'Музыка', 7, datetime.date(2020, 2, 21), 'Стр. 47, №84')
(835, 27, 'Математика', 7, datetime.date(2019, 12, 3), 'Стр. 136, №2')
(836, 23, 'Музыка', 7, datetime.date(2019, 11, 15), 'Стр. 35, №46')
(837, 19, 'Естествознание', 7, datetime.date(2020, 3, 8), 'Стр. 52, №57')
(838, 28, 'Чтение', 7, datetime.date(2020, 4, 10), 'Стр. 65, №44')
(839, 6, 'Физкультура', 7, datetime.date(2020, 7, 9), 'Стр. 95, №81')
(840, 34, 'Музыка', 7, datetime.date(2020, 12, 15), 'Стр. 111, №35')
(841, 15, 'Естествознание', 8, datetime.date(2020, 11, 11), 'Стр. 66, №20')
(842, 8, 'Естествознание', 8, datetime.date(2020, 1, 1), 'Стр. 138, №9')
(843, 44, 'Естествознание', 8, datetime.date(2019, 10, 9), 'Стр. 128, №4')
(844, 19, 'Русский язык', 8, datetime.date(2019, 5, 6), 'Стр. 143, №22')
(845, 28, 'Физкультура', 8, datetime.date(2020, 6, 6), 'Стр. 32, №26')
(846, 26, 'Естествознание', 8, datetime.date(2019, 12, 12), 'Стр. 139, №1')
(847, 41, 'Естествознание', 8, datetime.date(2020, 2, 5), 'Стр. 141, №67')
(848, 29, 'Русский язык', 8, datetime.date(2019, 9, 2), 'Стр. 13, №7')
(849, 20, 'Музыка', 8, datetime.date(2020, 9, 2), 'Стр. 10, №3')
(850, 7, 'Музыка', 8, datetime.date(2020, 7, 25), 'Стр. 120, №11')
(851, 24, 'Чтение', 8, datetime.date(2020, 3, 28), 'Стр. 78, №55')
(852, 23, 'Естествознание', 8, datetime.date(2020, 2, 11), 'Стр. 141, №34')
(853, 45, 'Музыка', 8, datetime.date(2019, 8, 4), 'Стр. 82, №7')
(854, 5, 'Математика', 8, datetime.date(2020, 8, 11), 'Стр. 148, №60')
(855, 24, 'Чтение', 8, datetime.date(2019, 1, 16), 'Стр. 119, №52')
(856, 32, 'Музыка', 8, datetime.date(2020, 11, 22), 'Стр. 12, №52')
(857, 7, 'Естествознание', 8, datetime.date(2020, 6, 10), 'Стр. 34, №27')
(858, 7, 'Русский язык', 8, datetime.date(2019, 2, 8), 'Стр. 120, №51')
(859, 41, 'Математика', 8, datetime.date(2019, 6, 1), 'Стр. 82, №28')
(860, 15, 'Русский язык', 8, datetime.date(2019, 7, 28), 'Стр. 85, №59')
(861, 10, 'Физкультура', 8, datetime.date(2020, 10, 13), 'Стр. 64, №25')
(862, 14, 'Естествознание', 8, datetime.date(2019, 12, 7), 'Стр. 133, №82')
(863, 25, 'Естествознание', 8, datetime.date(2019, 12, 1), 'Стр. 7, №71')
(864, 4, 'Естествознание', 8, datetime.date(2020, 5, 20), 'Стр. 109, №37')
(865, 12, 'Физкультура', 8, datetime.date(2020, 11, 4), 'Стр. 70, №61')
(866, 46, 'Математика', 8, datetime.date(2020, 8, 19), 'Стр. 144, №45')
(867, 4, 'Чтение', 8, datetime.date(2019, 3, 8), 'Стр. 133, №6')
(868, 6, 'Чтение', 8, datetime.date(2019, 4, 18), 'Стр. 10, №89')
(869, 1, 'Естествознание', 8, datetime.date(2020, 4, 6), 'Стр. 9, №45')
(870, 10, 'Естествознание', 8, datetime.date(2020, 8, 9), 'Стр. 101, №48')
(871, 4, 'Чтение', 8, datetime.date(2020, 6, 4), 'Стр. 72, №73')
(872, 36, 'Математика', 8, datetime.date(2020, 8, 16), 'Стр. 2, №43')
(873, 22, 'Чтение', 8, datetime.date(2020, 3, 20), 'Стр. 106, №23')
(874, 20, 'Русский язык', 8, datetime.date(2020, 10, 9), 'Стр. 53, №67')
(875, 16, 'Чтение', 8, datetime.date(2020, 9, 16), 'Стр. 82, №13')
(876, 35, 'Естествознание', 8, datetime.date(2019, 3, 16), 'Стр. 117, №73')
(877, 42, 'Чтение', 8, datetime.date(2020, 3, 25), 'Стр. 107, №64')
(878, 34, 'Музыка', 8, datetime.date(2020, 5, 13), 'Стр. 40, №3')
(879, 37, 'Естествознание', 8, datetime.date(2020, 7, 17), 'Стр. 6, №9')
(880, 42, 'Музыка', 8, datetime.date(2019, 3, 22), 'Стр. 88, №86')
(881, 21, 'Чтение', 8, datetime.date(2019, 1, 23), 'Стр. 132, №65')
(882, 7, 'Математика', 8, datetime.date(2020, 3, 14), 'Стр. 11, №72')
(883, 35, 'Естествознание', 8, datetime.date(2019, 4, 21), 'Стр. 134, №76')
(884, 42, 'Физкультура', 8, datetime.date(2019, 8, 14), 'Стр. 32, №59')
(885, 7, 'Русский язык', 8, datetime.date(2020, 12, 9), 'Стр. 60, №84')
(886, 8, 'Русский язык', 8, datetime.date(2019, 5, 13), 'Стр. 80, №23')
(887, 8, 'Математика', 8, datetime.date(2020, 9, 11), 'Стр. 123, №4')
(888, 32, 'Физкультура', 8, datetime.date(2019, 3, 12), 'Стр. 133, №3')
(889, 33, 'Музыка', 8, datetime.date(2020, 10, 5), 'Стр. 3, №81')
(890, 6, 'Русский язык', 8, datetime.date(2020, 11, 11), 'Стр. 148, №87')
(891, 20, 'Чтение', 8, datetime.date(2020, 12, 14), 'Стр. 131, №48')
(892, 28, 'Математика', 8, datetime.date(2019, 6, 13), 'Стр. 21, №48')
(893, 9, 'Естествознание', 8, datetime.date(2019, 2, 9), 'Стр. 15, №62')
(894, 12, 'Естествознание', 8, datetime.date(2020, 6, 25), 'Стр. 106, №9')
(895, 7, 'Естествознание', 8, datetime.date(2019, 2, 15), 'Стр. 83, №51')
(896, 18, 'Естествознание', 8, datetime.date(2020, 10, 20), 'Стр. 40, №58')
(897, 26, 'Естествознание', 8, datetime.date(2020, 10, 23), 'Стр. 35, №20')
(898, 15, 'Математика', 8, datetime.date(2020, 4, 12), 'Стр. 133, №42')
(899, 43, 'Математика', 8, datetime.date(2020, 1, 7), 'Стр. 108, №54')
(900, 10, 'Чтение', 8, datetime.date(2020, 1, 21), 'Стр. 92, №75')
(901, 15, 'Музыка', 8, datetime.date(2020, 2, 11), 'Стр. 126, №81')
(902, 24, 'Физкультура', 8, datetime.date(2020, 1, 7), 'Стр. 3, №61')
(903, 8, 'Физкультура', 8, datetime.date(2020, 10, 24), 'Стр. 108, №41')
(904, 13, 'Русский язык', 8, datetime.date(2019, 7, 18), 'Стр. 28, №2')
(905, 11, 'Чтение', 8, datetime.date(2019, 4, 15), 'Стр. 124, №32')
(906, 35, 'Чтение', 8, datetime.date(2020, 4, 18), 'Стр. 70, №80')
(907, 22, 'Русский язык', 8, datetime.date(2019, 10, 19), 'Стр. 6, №81')
(908, 1, 'Математика', 8, datetime.date(2020, 7, 15), 'Стр. 148, №77')
(909, 8, 'Естествознание', 8, datetime.date(2019, 6, 5), 'Стр. 89, №64')
(910, 34, 'Чтение', 8, datetime.date(2019, 12, 14), 'Стр. 126, №82')
(911, 4, 'Чтение', 8, datetime.date(2019, 7, 16), 'Стр. 39, №72')
(912, 22, 'Чтение', 8, datetime.date(2019, 2, 18), 'Стр. 133, №40')
(913, 24, 'Русский язык', 8, datetime.date(2019, 6, 21), 'Стр. 121, №36')
(914, 17, 'Чтение', 8, datetime.date(2019, 6, 12), 'Стр. 80, №80')
(915, 38, 'Математика', 8, datetime.date(2020, 11, 25), 'Стр. 129, №35')
(916, 40, 'Физкультура', 8, datetime.date(2019, 12, 23), 'Стр. 6, №31')
(917, 10, 'Чтение', 8, datetime.date(2020, 7, 1), 'Стр. 103, №79')
(918, 44, 'Естествознание', 8, datetime.date(2020, 4, 28), 'Стр. 16, №49')
(919, 1, 'Чтение', 8, datetime.date(2020, 1, 23), 'Стр. 50, №51')
(920, 45, 'Физкультура', 8, datetime.date(2020, 1, 20), 'Стр. 150, №70')
(921, 4, 'Музыка', 8, datetime.date(2019, 2, 5), 'Стр. 99, №7')
(922, 24, 'Чтение', 8, datetime.date(2020, 6, 13), 'Стр. 95, №50')
(923, 19, 'Математика', 8, datetime.date(2019, 10, 2), 'Стр. 141, №69')
